"id","summary","measure","metre","key","phrases","degree","duration","note_name","mint_direction","mint","interval","pitch"
42,"16bJ",5,"M4/4","G:",3,"^7","16","b",FALSE,"+M2",2,71
43,"16aL",5,"M4/4","G:",3,"v6","16","a",TRUE,"-M2",2,69
44,"16gJ",5,"M4/4","G:",3,"v5","16","g",TRUE,"-M2",2,67
45,"8a",5,"M4/4","G:",3,"^6","8","a",FALSE,"+M2",2,69
46,"8r}",5,"M4/4","G:",3,NA,"8",NA,FALSE,NA,NA,NA
47,"{8.g",6,"M4/4","G:",4,"v5","8.","g",FALSE,"[g]",NA,67
48,"16a",6,"M4/4","G:",4,"^6","16","a",FALSE,"+M2",2,69
49,"8b/",6,"M4/4","G:",4,"^7","8","b",FALSE,"+M2",2,71
50,"8cc/",6,"M4/4","G:",4,"^1","8","cc",FALSE,"+m2",2,72
51,"16dd/L",6,"M4/4","G:",4,"^2","16","dd",FALSE,"+M2",2,74
52,"16eeJ",6,"M4/4","G:",4,"^3","16","ee",FALSE,"+M2",2,76
53,"16dd/L",6,"M4/4","G:",4,"v2","16","dd",TRUE,"-M2",2,74
54,"16ccJ",6,"M4/4","G:",4,"v1","16","cc",TRUE,"-M2",2,72
55,"8dd/",6,"M4/4","G:",4,"^2","8","dd",FALSE,"+M2",2,74
56,"8r}",6,"M4/4","G:",4,NA,"8",NA,FALSE,NA,NA,NA
57,"{16eeL",7,"M4/4","G:",5,"^3","16","ee",FALSE,"[ee]",NA,76
58,"16ddJ",7,"M4/4","G:",5,"v2","16","dd",TRUE,"-M2",2,74
59,"16ee",7,"M4/4","G:",5,"^3","16","ee",FALSE,"+M2",2,76
60,"16cc",7,"M4/4","G:",5,"v1","16","cc",TRUE,"-M3",3,72
61,"8dd",7,"M4/4","G:",5,"^2","8","dd",FALSE,"+M2",2,74
62,"8g",7,"M4/4","G:",5,"v5","8","g",TRUE,"-P5",5,67
63,"16eeL",7,"M4/4","G:",5,"^3","16","ee",FALSE,"+M6",6,76
64,"16ddJ",7,"M4/4","G:",5,"v2","16","dd",TRUE,"-M2",2,74
65,"16ee",7,"M4/4","G:",5,"^3","16","ee",FALSE,"+M2",2,76
66,"16cc",7,"M4/4","G:",5,"v1","16","cc",TRUE,"-M3",3,72
67,"8dd",7,"M4/4","G:",5,"^2","8","dd",FALSE,"+M2",2,74
68,"8g}",7,"M4/4","G:",5,"v5","8","g",TRUE,"-P5",5,67
69,"{8gg",8,"M4/4","G:",6,"^5","8","gg",FALSE,"+P8",8,79
70,"16bL",8,"M4/4","G:",6,"v7","16","b",TRUE,"-m6",6,71
71,"16ccJ",8,"M4/4","G:",6,"^1","16","cc",FALSE,"+m2",2,72
72,"8dd",8,"M4/4","G:",6,"^2","8","dd",FALSE,"+M2",2,74
73,"16gL",8,"M4/4","G:",6,"v5","16","g",TRUE,"-P5",5,67
74,"16aJ",8,"M4/4","G:",6,"^6","16","a",FALSE,"+M2",2,69
75,"8b/",8,"M4/4","G:",6,"^7","8","b",FALSE,"+M2",2,71
76,"8a",8,"M4/4","G:",6,"v6","8","a",TRUE,"-M2",2,69
77,"4g}",8,"M4/4","G:",6,"v5","4","g",TRUE,"-M2",2,67
