"id","summary","measure","metre","key","phrases","degree","duration","note_name","mint_direction","mint","interval","pitch"
48,"{8b/",10,"M6/8","G:",7,"7","8","b",FALSE,"[b]",NA,71
49,"8b/",11,"M6/8","G:",7,"7","8","b",FALSE,"P1",1,71
50,"8b/",11,"M6/8","G:",7,"7","8","b",FALSE,"P1",1,71
51,"8b/",11,"M6/8","G:",7,"7","8","b",FALSE,"P1",1,71
52,"8b/",11,"M6/8","G:",7,"7","8","b",FALSE,"P1",1,71
53,"8cc",11,"M6/8","G:",7,"^1","8","cc",FALSE,"+m2",2,72
54,"8dd",11,"M6/8","G:",7,"^2","8","dd",FALSE,"+M2",2,74
55,"4ee",12,"M6/8","G:",7,"^3","4","ee",FALSE,"+M2",2,76
56,"8r}",12,"M6/8","G:",7,NA,"8",NA,FALSE,NA,NA,NA
57,"{4.ee",12,"M6/8","G:",8,"3","4.","ee",FALSE,"[ee]",NA,76
58,"8.dd",13,"M6/8","G:",8,"v2","8.","dd",TRUE,"-M2",2,74
59,"16b/",13,"M6/8","G:",8,"v7","16","b",TRUE,"-m3",3,71
60,"8g",13,"M6/8","G:",8,"v5","8","g",TRUE,"-M3",3,67
61,"8cc/",13,"M6/8","G:",8,"^1","8","cc",FALSE,"+P4",4,72
62,"8a",13,"M6/8","G:",8,"v6","8","a",TRUE,"-m3",3,69
63,"8f#",13,"M6/8","G:",8,"v4+","8","f#",TRUE,"-m3",3,66
64,"4g",14,"M6/8","G:",8,"^5","4","g",FALSE,"+m2",2,67
65,"8r",14,"M6/8","G:",8,NA,"8",NA,FALSE,NA,NA,NA
66,"4r}",14,"M6/8","G:",8,NA,"4",NA,FALSE,NA,NA,NA
